"","warehouse","site_no","po_no","mfg_cd","description","eaches_qty","date"
"17255",701,1522,839445,"024210P10","TanCasualJacketP10",5,"07092019"
"17256",701,1522,839445,"023408P2","PinkDressP2",4,"07092019"
"17257",701,1522,839445,"023409P8","OrangeDressP8",1,"07092019"
"17258",701,1522,839445,"023604P10","BlueBlouseP10",4,"07092019"
"17259",701,1522,839445,"024605P00","GreenCottonTeeP00",16,"07092019"
"17260",701,1522,839445,"024406P0","YellowSkirtP0",1,"07092019"
"17261",701,1522,839445,"024404P4","BlueSkirtP4",1,"07092019"
"17262",701,1522,839445,"023807P0","PurpleSlacksP0",4,"07092019"
"17263",701,1522,839445,"023808P4","PinkSlacksP4",3,"07092019"
"17264",701,1522,839445,"024205P2","GreenCasualJacketP2",4,"07092019"
"17265",701,1523,839449,"024405P4","GreenSkirtP4",4,"07092019"
"17266",701,1523,839449,"024405P6","GreenSkirtP6",3,"07092019"
"17267",701,1523,839449,"024602P0","WhiteCottonTeeP0",28,"07092019"
"17268",701,1523,839449,"024205P8","GreenCasualJacketP8",34,"07092019"
"17269",701,1523,839449,"024210P2","TanCasualJacketP2",2,"07092019"
"17270",701,1523,839449,"024003P4","BlackLeggingsP4",8,"07092019"
"17271",701,1523,839449,"024601P0","RedCottonTeeP0",20,"07092019"
"17272",701,1527,839453,"024210P10","TanCasualJacketP10",8,"07092019"
"17273",701,1527,839453,"024404P0","BlueSkirtP0",5,"07092019"
"17274",701,1527,839453,"024407P10","PurpleSkirtP10",6,"07092019"
"17275",701,1527,839453,"024405P6","GreenSkirtP6",1,"07092019"
"17276",701,1527,839453,NA,NA,5,"07092019"
"17277",701,1527,839453,NA,NA,51,"07092019"
"17278",701,1527,839453,NA,NA,32,"07092019"
"17279",701,1527,839453,"024205P0","GreenCasualJacketP0",19,"07092019"
"17280",701,1803,839459,"023603P0","BlackBlouseP0",4,"07092019"
"17281",701,1803,839459,"024410P8","TanSkirtP8",1,"07092019"
"17282",701,1803,839459,"023607P8","PurpleBlouseP8",12,"07092019"
"17283",701,1803,839459,NA,NA,12,"07092019"
"17284",701,1803,839459,"023809P4","OrangeSlacksP4",1,"07092019"
"17285",701,1803,839459,"023803P10","BlackSlacksP10",4,"07092019"
"17286",701,1803,839459,"024403P8","BlackSkirtP8",4,"07092019"
"17287",701,1803,839459,"024001P8","RedLeggingsP8",1,"07092019"
"17288",701,1805,839451,"024407P0","PurpleSkirtP0",4,"07092019"
"17289",701,1805,839451,"023606P2","YellowBlouseP2",3,"07092019"
"17290",701,1805,839451,"023803P10","BlackSlacksP10",10,"07092019"
"17291",701,1809,839458,"023406P10","YellowDressP10",24,"07092019"
"17292",701,1809,839458,"023407P0","PurpleDressP0",3,"07092019"
"17293",701,1809,839458,"023604P10","BlueBlouseP10",3,"07092019"
"17294",701,1809,839458,NA,NA,1,"07092019"
"17295",701,1809,839458,"023610P8","TanBlouseP8",4,"07092019"
"17296",701,1809,839458,NA,NA,3,"07092019"
"17297",701,1809,839458,NA,NA,10,"07092019"
"17298",701,1810,839460,"023405P8","GreenDressP8",3,"07092019"
"17299",701,1810,839460,"023406P2","YellowDressP2",4,"07092019"
"17300",701,1810,839460,NA,NA,30,"07092019"
"17301",701,1810,839460,"023603P10","BlackBlouseP10",4,"07092019"
"17302",701,1810,839460,"024603P10","BlackCottonTeeP10",4,"07092019"
"17303",701,1810,839460,"023806P8","YellowSlacksP8",4,"07092019"
"17304",701,1810,839460,NA,NA,12,"07092019"
"17305",701,1812,839443,NA,NA,2,"07092019"
"17306",701,1812,839443,"024402P8","WhiteSkirtP8",3,"07092019"
"17307",701,1812,839443,NA,NA,3,"07092019"
"17308",701,1812,839443,NA,NA,2,"07092019"
"17309",701,1812,839443,"024401P6","RedSkirtP6",8,"07092019"
"17310",701,1812,839443,NA,NA,2,"07092019"
"17311",701,1812,839443,"024606P00","YellowCottonTeeP00",2,"07092019"
"17312",701,1814,839457,"024009P8","OrangeLeggingsP8",3,"07092019"
"17313",701,1814,839457,"024606P6","YellowCottonTeeP6",4,"07092019"
"17314",701,1814,839457,NA,NA,5,"07092019"
"17315",701,1814,839457,"023807P2","PurpleSlacksP2",3,"07092019"
"17316",701,1815,839447,"023409P8","OrangeDressP8",1,"07092019"
"17317",701,1815,839447,"023807P6","PurpleSlacksP6",2,"07092019"
"17318",701,1815,839447,NA,NA,5,"07092019"
"17319",701,1815,839447,"024010P2","TanLeggingsP2",4,"07092019"
"17320",701,1815,839447,"024201P6","RedCasualJacketP6",4,"07092019"
"17321",701,1815,839447,NA,NA,3,"07092019"
"17322",701,1816,839442,"023408P0","PinkDressP0",2,"07092019"
"17323",701,1816,839442,"023406P0","YellowDressP0",1,"07092019"
"17324",701,1816,839442,"023406P4","YellowDressP4",1,"07092019"
"17325",701,1816,839442,"024202P4","WhiteCasualJacketP4",4,"07092019"
"17326",701,1816,839442,"023606P8","YellowBlouseP8",4,"07092019"
"17327",701,1816,839442,"023609P8","OrangeBlouseP8",1,"07092019"
"17328",701,1816,839442,NA,NA,1,"07092019"
"17329",701,1816,839442,"024602P2","WhiteCottonTeeP2",2,"07092019"
"17330",701,1816,839442,"024603P0","BlackCottonTeeP0",4,"07092019"
"17331",701,1816,839442,"023809P0","OrangeSlacksP0",7,"07092019"
"17332",701,1816,839442,NA,NA,11,"07092019"
"17333",701,1816,839442,NA,NA,12,"07092019"
"17334",701,1817,839461,"024009P10","OrangeLeggingsP10",3,"07092019"
"17335",701,1817,839461,"023601P6","RedBlouseP6",4,"07092019"
"17336",701,1817,839461,"024407P0","PurpleSkirtP0",4,"07092019"
"17337",701,1817,839461,"024406P10","YellowSkirtP10",4,"07092019"
"17338",701,1817,839461,"024203P4","BlackCasualJacketP4",3,"07092019"
"17339",701,1817,839461,"024608P2","PinkCottonTeeP2",4,"07092019"
"17340",701,1817,839461,"023610P8","TanBlouseP8",1,"07092019"
"17341",701,1817,839461,"023805P8","GreenSlacksP8",2,"07092019"
"17342",701,1817,839461,"023808P4","PinkSlacksP4",7,"07092019"
"17343",701,1817,839461,"024201P0","RedCasualJacketP0",3,"07092019"
"17344",701,1817,839461,"024201P8","RedCasualJacketP8",7,"07092019"
"17345",701,1817,839461,NA,NA,1,"07092019"
"17346",701,1817,839461,NA,NA,4,"07092019"
"17347",701,1823,839448,"024406P6","YellowSkirtP6",4,"07092019"
"17348",701,1823,839448,"023809P6","OrangeSlacksP6",4,"07092019"
"17349",701,1823,839448,NA,NA,3,"07092019"
"17350",701,1823,839448,NA,NA,8,"07092019"
"17351",701,1823,839448,NA,NA,8,"07092019"
"17352",701,1823,839448,"024201P2","RedCasualJacketP2",4,"07092019"
"17353",701,1823,839448,"024210P6","TanCasualJacketP6",3,"07092019"
"17354",701,1827,839452,"024009P2","OrangeLeggingsP2",6,"07092019"
"17355",701,1827,839452,"023410P8","TanDressP8",3,"07092019"
"17356",701,1827,839452,"024203P8","BlackCasualJacketP8",4,"07092019"
"17357",701,1827,839452,"023604P2","BlueBlouseP2",26,"07092019"
"17358",701,1827,839452,"024602P0","WhiteCottonTeeP0",4,"07092019"
"17359",701,1827,839452,"024007P8","PurpleLeggingsP8",4,"07092019"
"17360",701,1827,839452,"024205P2","GreenCasualJacketP2",4,"07092019"
"17361",701,1827,839452,"024205P8","GreenCasualJacketP8",37,"07092019"
"17362",701,1827,839452,NA,NA,5,"07092019"
"17363",701,1827,839452,NA,NA,1,"07092019"
"17364",701,1827,839452,"024601P0","RedCottonTeeP0",4,"07092019"
"17365",701,1827,839452,"024606P00","YellowCottonTeeP00",4,"07092019"
"17366",7501,207,839432,"023810P0","TanSlacksP0",4,"07092019"
"17367",7501,207,839432,NA,NA,1,"07092019"
"17368",7501,208,839433,NA,NA,4,"07092019"
"17369",7501,209,839417,"024410P8","TanSkirtP8",21,"07092019"
"17370",7501,209,839417,"024204P0","BlueCasualJacketP0",4,"07092019"
"17371",7501,209,839417,"024609P4","OrangeCottonTeeP4",2,"07092019"
"17372",7501,209,839417,NA,NA,1,"07092019"
"17373",7501,209,839417,NA,NA,4,"07092019"
"17374",7501,209,839417,"023806P2","YellowSlacksP2",1,"07092019"
"17375",7501,210,839439,"023408P4","PinkDressP4",2,"07092019"
"17376",7501,210,839439,"023403P10","BlackDressP10",10,"07092019"
"17377",7501,210,839439,"024409P0","OrangeSkirtP0",4,"07092019"
"17378",7501,212,839431,"024009P4","OrangeLeggingsP4",9,"07092019"
"17379",7501,212,839431,"024210P10","TanCasualJacketP10",21,"07092019"
"17380",7501,212,839431,"023407P4","PurpleDressP4",12,"07092019"
"17381",7501,212,839431,"023408P0","PinkDressP0",23,"07092019"
"17382",7501,212,839431,"023403P8","BlackDressP8",12,"07092019"
"17383",7501,212,839431,"024009P2","OrangeLeggingsP2",24,"07092019"
"17384",7501,212,839431,"024406P10","YellowSkirtP10",67,"07092019"
"17385",7501,212,839431,"024407P4","PurpleSkirtP4",53,"07092019"
"17386",7501,212,839431,"024603P00","BlackCottonTeeP00",12,"07092019"
"17387",7501,212,839431,"023803P4","BlackSlacksP4",20,"07092019"
"17388",7501,212,839431,"023808P10","PinkSlacksP10",7,"07092019"
"17389",7501,212,839431,"024010P2","TanLeggingsP2",4,"07092019"
"17390",7501,212,839431,"024205P0","GreenCasualJacketP0",8,"07092019"
"17391",7501,212,839431,"024210P6","TanCasualJacketP6",9,"07092019"
"17392",7501,212,839431,NA,NA,4,"07092019"
"17393",7501,213,839426,"023407P10","PurpleDressP10",12,"07092019"
"17394",7501,213,839426,"023604P0","BlueBlouseP0",2,"07092019"
"17395",7501,213,839426,"024408P0","PinkSkirtP0",8,"07092019"
"17396",7501,213,839426,"024605P00","GreenCottonTeeP00",3,"07092019"
"17397",7501,213,839426,"023603P0","BlackBlouseP0",4,"07092019"
"17398",7501,213,839426,"024407P2","PurpleSkirtP2",8,"07092019"
"17399",7501,213,839426,"023606P10","YellowBlouseP10",9,"07092019"
"17400",7501,213,839426,NA,NA,8,"07092019"
"17401",7501,213,839426,NA,NA,4,"07092019"
"17402",7501,213,839426,"023610P8","TanBlouseP8",3,"07092019"
"17403",7501,213,839426,"023803P6","BlackSlacksP6",4,"07092019"
"17404",7501,213,839426,"023805P4","GreenSlacksP4",4,"07092019"
"17405",7501,213,839426,"023808P6","PinkSlacksP6",4,"07092019"
"17406",7501,213,839426,"024604P10","BlueCottonTeeP10",4,"07092019"
"17407",7501,213,839426,"024201P4","RedCasualJacketP4",5,"07092019"
"17408",7501,213,839426,"024401P4","RedSkirtP4",4,"07092019"
"17409",7501,214,839420,"023407P10","PurpleDressP10",8,"07092019"
"17410",7501,214,839420,"024608P0","PinkCottonTeeP0",2,"07092019"
"17411",7501,214,839420,"024601P0","RedCottonTeeP0",4,"07092019"
"17412",7501,215,839413,"024009P0","OrangeLeggingsP0",4,"07092019"
"17413",7501,215,839413,"024407P8","PurpleSkirtP8",17,"07092019"
"17414",7501,215,839413,"024204P4","BlueCasualJacketP4",2,"07092019"
"17415",7501,215,839413,"024601P2","RedCottonTeeP2",3,"07092019"
"17416",7501,216,839408,"023406P4","YellowDressP4",8,"07092019"
"17417",7501,216,839408,"024609P0","OrangeCottonTeeP0",1,"07092019"
"17418",7501,216,839408,"024401P4","RedSkirtP4",8,"07092019"
"17419",7501,216,839408,NA,NA,8,"07092019"
"17420",7501,217,839409,"024009P4","OrangeLeggingsP4",9,"07092019"
"17421",7501,217,839409,"023410P6","TanDressP6",4,"07092019"
"17422",7501,217,839409,"023602P6","WhiteBlouseP6",4,"07092019"
"17423",7501,217,839409,"024410P8","TanSkirtP8",24,"07092019"
"17424",7501,217,839409,"023807P10","PurpleSlacksP10",4,"07092019"
"17425",7501,217,839409,"023808P10","PinkSlacksP10",4,"07092019"
"17426",7501,219,839412,NA,NA,9,"07092019"
"17427",7501,220,839435,"024404P2","BlueSkirtP2",4,"07092019"
"17428",7501,220,839435,"024404P4","BlueSkirtP4",2,"07092019"
"17429",7501,220,839435,"024004P4","BlueLeggingsP4",4,"07092019"
"17430",7501,221,839394,"023407P10","PurpleDressP10",4,"07092019"
"17431",7501,221,839394,"023409P2","OrangeDressP2",4,"07092019"
"17432",7501,221,839394,"024406P10","YellowSkirtP10",28,"07092019"
"17433",7501,221,839394,"023609P0","OrangeBlouseP0",1,"07092019"
"17434",7501,221,839394,NA,NA,4,"07092019"
"17435",7501,221,839394,"023610P0","TanBlouseP0",4,"07092019"
"17436",7501,221,839394,NA,NA,2,"07092019"
"17437",7501,222,839428,"023406P0","YellowDressP0",2,"07092019"
"17438",7501,222,839428,"023602P10","WhiteBlouseP10",2,"07092019"
"17439",7501,222,839428,NA,NA,9,"07092019"
"17440",7501,222,839428,"023806P10","YellowSlacksP10",12,"07092019"
"17441",7501,225,839419,"024009P4","OrangeLeggingsP4",9,"07092019"
"17442",7501,225,839419,"024210P10","TanCasualJacketP10",14,"07092019"
"17443",7501,225,839419,"023407P10","PurpleDressP10",4,"07092019"
"17444",7501,225,839419,"023403P10","BlackDressP10",8,"07092019"
"17445",7501,225,839419,"023602P6","WhiteBlouseP6",4,"07092019"
"17446",7501,225,839419,"024407P4","PurpleSkirtP4",14,"07092019"
"17447",7501,225,839419,"024608P2","PinkCottonTeeP2",4,"07092019"
"17448",7501,225,839419,NA,NA,4,"07092019"
"17449",7501,225,839419,NA,NA,14,"07092019"
"17450",7501,225,839419,"024403P4","BlackSkirtP4",4,"07092019"
"17451",7501,225,839419,"023809P2","OrangeSlacksP2",4,"07092019"
"17452",7501,225,839419,"023809P4","OrangeSlacksP4",6,"07092019"
"17453",7501,225,839419,"023809P10","OrangeSlacksP10",4,"07092019"
"17454",7501,225,839419,"023806P0","YellowSlacksP0",9,"07092019"
"17455",7501,225,839419,"024003P10","BlackLeggingsP10",4,"07092019"
"17456",7501,225,839419,"024601P0","RedCottonTeeP0",4,"07092019"
"17457",7501,229,839424,"023402P10","WhiteDressP10",2,"07092019"
"17458",7501,229,839424,"023408P0","PinkDressP0",8,"07092019"
"17459",7501,229,839424,"024407P0","PurpleSkirtP0",4,"07092019"
"17460",7501,229,839424,"024403P6","BlackSkirtP6",3,"07092019"
"17461",7501,229,839424,"023805P6","GreenSlacksP6",9,"07092019"
"17462",7501,229,839424,"024205P8","GreenCasualJacketP8",22,"07092019"
"17463",7501,229,839424,"024210P2","TanCasualJacketP2",1,"07092019"
"17464",7501,229,839424,NA,NA,4,"07092019"
"17465",7501,229,839424,NA,NA,2,"07092019"
"17466",7501,229,839424,NA,NA,4,"07092019"
"17467",7501,235,839418,"024210P10","TanCasualJacketP10",8,"07092019"
"17468",7501,235,839418,"023409P4","OrangeDressP4",19,"07092019"
"17469",7501,235,839418,"024407P4","PurpleSkirtP4",12,"07092019"
"17470",7501,235,839418,"023803P4","BlackSlacksP4",1,"07092019"
"17471",7501,235,839418,"024605P0","GreenCottonTeeP0",2,"07092019"
"17472",7501,235,839418,NA,NA,4,"07092019"
"17473",7501,305,839423,"023409P4","OrangeDressP4",2,"07092019"
"17474",7501,305,839423,"024408P0","PinkSkirtP0",4,"07092019"
"17475",7501,305,839423,"024409P8","OrangeSkirtP8",4,"07092019"
"17476",7501,305,839423,"023609P4","OrangeBlouseP4",1,"07092019"
"17477",7501,305,839423,"024603P8","BlackCottonTeeP8",20,"07092019"
"17478",7501,305,839423,"024003P10","BlackLeggingsP10",8,"07092019"
"17479",7501,305,839423,"024004P2","BlueLeggingsP2",4,"07092019"
"17480",7501,305,839423,NA,NA,4,"07092019"
"17481",7501,308,839421,"023401P8","RedDressP8",4,"07092019"
"17482",7501,308,839421,"023402P8","WhiteDressP8",4,"07092019"
"17483",7501,308,839421,"023410P2","TanDressP2",4,"07092019"
"17484",7501,308,839421,"024407P2","PurpleSkirtP2",4,"07092019"
"17485",7501,308,839421,NA,NA,4,"07092019"
"17486",7501,308,839421,"023802P0","WhiteSlacksP0",3,"07092019"
"17487",7501,308,839421,"023803P8","BlackSlacksP8",9,"07092019"
"17488",7501,308,839421,"023804P8","BlueSlacksP8",8,"07092019"
"17489",7501,308,839421,"024605P0","GreenCottonTeeP0",9,"07092019"
"17490",7501,308,839421,NA,NA,4,"07092019"
"17491",7501,309,839434,"024606P10","YellowCottonTeeP10",1,"07092019"
"17492",7501,309,839434,"024607P6","PurpleCottonTeeP6",4,"07092019"
"17493",7501,309,839434,"024201P8","RedCasualJacketP8",10,"07092019"
"17494",7501,311,839407,"024406P6","YellowSkirtP6",4,"07092019"
"17495",7501,311,839407,NA,NA,4,"07092019"
"17496",7501,311,839407,NA,NA,4,"07092019"
"17497",7501,315,839437,"023401P4","RedDressP4",4,"07092019"
"17498",7501,315,839437,"024210P10","TanCasualJacketP10",8,"07092019"
"17499",7501,315,839437,"023408P0","PinkDressP0",12,"07092019"
"17500",7501,315,839437,"023410P6","TanDressP6",4,"07092019"
"17501",7501,315,839437,"023404P4","BlueDressP4",4,"07092019"
"17502",7501,315,839437,"023604P0","BlueBlouseP0",6,"07092019"
"17503",7501,315,839437,"023604P6","BlueBlouseP6",4,"07092019"
"17504",7501,315,839437,"024606P6","YellowCottonTeeP6",4,"07092019"
"17505",7501,315,839437,"023803P6","BlackSlacksP6",8,"07092019"
"17506",7501,315,839437,"024403P0","BlackSkirtP0",9,"07092019"
"17507",7501,315,839437,NA,NA,4,"07092019"
"17508",7501,315,839437,"024603P8","BlackCottonTeeP8",4,"07092019"
"17509",7501,315,839437,"023808P2","PinkSlacksP2",1,"07092019"
"17510",7501,315,839437,"024605P0","GreenCottonTeeP0",1,"07092019"
"17511",7501,318,839427,"023407P4","PurpleDressP4",2,"07092019"
"17512",7501,318,839427,"024410P8","TanSkirtP8",31,"07092019"
"17513",7501,318,839427,"024407P4","PurpleSkirtP4",24,"07092019"
"17514",7501,318,839427,"024204P4","BlueCasualJacketP4",4,"07092019"
"17515",7501,318,839427,"023610P0","TanBlouseP0",8,"07092019"
"17516",7501,318,839427,"024603P2","BlackCottonTeeP2",1,"07092019"
"17517",7501,318,839427,"024201P0","RedCasualJacketP0",3,"07092019"
"17518",7501,607,839436,"024210P10","TanCasualJacketP10",8,"07092019"
"17519",7501,607,839436,"023407P0","PurpleDressP0",4,"07092019"
"17520",7501,607,839436,"023606P8","YellowBlouseP8",4,"07092019"
"17521",7501,609,839405,"024210P8","TanCasualJacketP8",12,"07092019"
"17522",7501,609,839405,"024210P10","TanCasualJacketP10",52,"07092019"
"17523",7501,609,839405,"023405P0","GreenDressP0",8,"07092019"
"17524",7501,609,839405,"023410P2","TanDressP2",4,"07092019"
"17525",7501,609,839405,"024408P6","PinkSkirtP6",27,"07092019"
"17526",7501,609,839405,"023602P6","WhiteBlouseP6",8,"07092019"
"17527",7501,609,839405,"024407P0","PurpleSkirtP0",4,"07092019"
"17528",7501,609,839405,"023809P2","OrangeSlacksP2",8,"07092019"
"17529",7501,609,839405,"023809P4","OrangeSlacksP4",8,"07092019"
"17530",7501,609,839405,"023609P2","OrangeBlouseP2",4,"07092019"
"17531",7501,609,839405,"024402P10","WhiteSkirtP10",12,"07092019"
"17532",7501,610,839398,"023403P8","BlackDressP8",4,"07092019"
"17533",7501,616,839399,"023405P0","GreenDressP0",12,"07092019"
"17534",7501,616,839399,"023405P2","GreenDressP2",5,"07092019"
"17535",7501,616,839399,"023406P10","YellowDressP10",8,"07092019"
"17536",7501,616,839399,"023407P10","PurpleDressP10",8,"07092019"
"17537",7501,616,839399,"023410P6","TanDressP6",4,"07092019"
"17538",7501,616,839399,"023403P8","BlackDressP8",12,"07092019"
"17539",7501,616,839399,"023405P6","GreenDressP6",8,"07092019"
"17540",7501,616,839399,"024407P6","PurpleSkirtP6",8,"07092019"
"17541",7501,616,839399,"024408P0","PinkSkirtP0",8,"07092019"
"17542",7501,616,839399,"024604P00","BlueCottonTeeP00",8,"07092019"
"17543",7501,616,839399,"023607P2","PurpleBlouseP2",4,"07092019"
"17544",7501,616,839399,"023605P10","GreenBlouseP10",4,"07092019"
"17545",7501,616,839399,NA,NA,2,"07092019"
"17546",7501,616,839399,NA,NA,20,"07092019"
"17547",7501,616,839399,"024001P10","RedLeggingsP10",12,"07092019"
"17548",7501,616,839399,"023809P2","OrangeSlacksP2",20,"07092019"
"17549",7501,616,839399,"023809P4","OrangeSlacksP4",5,"07092019"
"17550",7501,616,839399,"023810P2","TanSlacksP2",4,"07092019"
"17551",7501,616,839399,"023609P10","OrangeBlouseP10",4,"07092019"
"17552",7501,616,839399,"023803P2","BlackSlacksP2",4,"07092019"
"17553",7501,616,839399,"023805P4","GreenSlacksP4",4,"07092019"
"17554",7501,616,839399,"023805P6","GreenSlacksP6",9,"07092019"
"17555",7501,616,839399,"024603P8","BlackCottonTeeP8",16,"07092019"
"17556",7501,616,839399,"023808P10","PinkSlacksP10",11,"07092019"
"17557",7501,616,839399,"024002P4","WhiteLeggingsP4",4,"07092019"
"17558",7501,616,839399,"024004P4","BlueLeggingsP4",4,"07092019"
"17559",7501,616,839399,NA,NA,1,"07092019"
"17560",7501,623,839403,"023407P4","PurpleDressP4",7,"07092019"
"17561",7501,623,839403,"024403P8","BlackSkirtP8",5,"07092019"
"17562",7501,623,839403,"023810P10","TanSlacksP10",7,"07092019"
"17563",7501,624,839416,"024407P8","PurpleSkirtP8",14,"07092019"
"17564",7501,624,839416,"024405P4","GreenSkirtP4",4,"07092019"
"17565",7501,624,839416,"024406P6","YellowSkirtP6",4,"07092019"
"17566",7501,624,839416,"024201P8","RedCasualJacketP8",3,"07092019"
"17567",7501,624,839416,NA,NA,4,"07092019"
"17568",7501,626,839404,"023405P6","GreenDressP6",8,"07092019"
"17569",7501,626,839404,"023601P10","RedBlouseP10",4,"07092019"
"17570",7501,626,839404,"024409P10","OrangeSkirtP10",9,"07092019"
